"Midascontactid","Createdat","Emailpermissionstatus","Cont.Acq.Src","Email.Src.First","Segment","Segmentsecondary","Email.Acq.Dt","Email.Pref.Ch.Dt","Entry.Point.List","Cont.Acq.Src2","Cont.Acq.Dte","Prod.Buy.Last","Prod.Buy.First","Prod.Buy.Accessories","Prod.Buy.All.In.One.Desktop","Prod.Buy.Desktop","Prod.Buy.Idc","Prod.Buy.Idpd","Prod.Buy.Laptop","Prod.Buy.Servers","Prod.Buy.Software","Prod.Buy.Thnkc","Prod.Buy.Thnkp","Prod.Buy.Warranties","Prod.Buy.Workstation","Prod.Buy.Android.Tablet","Prod.Buy.Windows.Tablet","Prod.Buy.Convertible","Prod.Buy.Android.Os","Prod.Buy.Gaming","Prod.Buy.Windows.Os","Prod.Buy.Gaming.Related","Country","Eml.Sent.Num","Eml.Sent.First.Ts","Eml.Sent.Last.Ts","Eml.Open.Num","Eml.Open.First.Ts","Eml.Open.Last.Ts","Eml.Click.Num","Eml.Click.First.Ts","Eml.Click.Last.Ts","Eml.Bounce.Last.Ts","Eml.Unsub.Last.Ts","Eml.Spam.Last.Ts","Email.Domain","Em.Pref.Status","Em.Pref.Dte","Invalid.Email.Dte","Em.Spamclplt.Dte"
"1039071577","7/3/2019","I","HWDCGS19","HWDCGS19","CON","","7/1/2019","10/15/2019","|CROWDS1902|HWDCGS1905|HWDHEL1908|HYBORD1502|HYBRIS1506|SAPCRMSHIP120501|","HWDCGS19","7/1/2019","9/16/2019","9/14/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","CA","145","7/3/2019","2/20/2020","15","7/3/2019","2/17/2020","0","NA","NA","NA","NA","NA","hotmail.com","I","9/14/2019","NA","NA"
"1039997409","8/20/2019","U","OOBWIN15","","CON","","NA","8/19/2019","|OOBWIN1506|","OOBWIN15","8/19/2019","8/19/2019","8/19/2019","NA","NA","NA","NA","8/19/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","11/25/2019","11/25/2019","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.com","U","8/19/2019","NA","NA"
"1043776118","11/28/2019","I","HYBRIS15","CROWDS19","CON","","11/28/2019","1/9/2020","|CROWDS1902|HYBORD1502|HYBRIS1506|OOBWIN1506|SAPCRMSHIP120501|","HYBRIS15","11/28/2019","12/2/2019","11/28/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","26","12/7/2019","2/17/2020","11","12/14/2019","2/17/2020","4","12/16/2019","1/14/2020","NA","NA","NA","gmail.com","I","12/2/2019","NA","NA"
"1041325040","9/5/2019","I","HYBRIS15","HYBRIS15","CON","","9/2/2019","9/2/2019","|HYBRIS1506|","HYBRIS15","9/2/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","133mail.cn","I","9/2/2019","NA","NA"
"1043428457","11/19/2019","U","OOBWIN15","","CON","","NA","11/14/2019","|OOBWIN1506|","OOBWIN15","11/14/2019","11/14/2019","11/14/2019","NA","NA","NA","NA","11/14/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","11/14/2019","NA","NA"
"1043802070","11/29/2019","U","SAPCRMSH","","CON","","NA","11/27/2019","|SAPCRMSHIP120501|","SAPCRMSH","11/27/2019","11/27/2019","11/27/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","12/13/2019","1/16/2020","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","11/27/2019","NA","NA"
"1046540833","2/16/2020","I","COMAPS16","CROWDS19","CON","","2/16/2020","2/21/2020","|COMAPS1603|CROWDS1902|HYBORD1502|HYBRIS1506|OOBWIN1506|SAPCRMSHIP120501|","COMAPS16","2/16/2020","2/21/2020","2/16/2020","NA","NA","NA","NA","2/21/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","2/20/2020","2/20/2020","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","2/16/2020","NA","NA"
"1043810831","11/29/2019","I","OOBWIN15","OOBWIN15","CON","","11/29/2019","11/29/2019","|OOBWIN1506|","OOBWIN15","11/29/2019","11/29/2019","11/29/2019","NA","NA","NA","NA","11/29/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","15","11/29/2019","1/13/2020","0","NA","NA","0","NA","NA","NA","NA","NA","hotmail.com","I","11/29/2019","NA","NA"
"1046927099","3/3/2020","I","OOBWIN15","OOBWIN15","CON","","3/3/2020","3/3/2020","|OOBWIN1506|","OOBWIN15","3/3/2020","3/3/2020","3/3/2020","NA","3/3/2020","NA","3/3/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","yahoo.com","I","3/3/2020","NA","NA"
"1046380066","2/8/2020","I","OOBWIN15","OOBWIN15","CON","","2/8/2020","2/8/2020","|OOBWIN1506|","OOBWIN15","2/8/2020","2/8/2020","2/8/2020","NA","NA","NA","NA","2/8/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","2/8/2020","2/18/2020","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.com","I","2/8/2020","NA","NA"
"1042336427","9/30/2019","U","OOBWIN15","","CON","","NA","9/29/2019","|OOBWIN1506|","OOBWIN15","9/29/2019","9/29/2019","9/29/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/29/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","33","11/25/2019","2/20/2020","1","12/24/2019","12/24/2019","0","NA","NA","NA","NA","NA","gmail.com","U","9/29/2019","NA","NA"
"1043115230","11/1/2019","I","OOBWIN15","OOBWIN15","CON","","11/1/2019","11/1/2019","|OOBWIN1506|","OOBWIN15","11/1/2019","11/1/2019","11/1/2019","NA","NA","NA","NA","11/1/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","30","11/1/2019","1/13/2020","3","12/9/2019","12/9/2019","0","NA","NA","NA","NA","NA","gmail.com","I","11/1/2019","NA","NA"
"1037994645","4/17/2019","U","OOBWIN15","","CON","","NA","4/16/2019","|OOBWIN1506|","OOBWIN15","4/16/2019","4/16/2019","4/16/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","4/16/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","24","4/17/2019","5/25/2019","18","4/18/2019","5/28/2019","0","NA","NA","NA","NA","NA","gmail.com","U","4/16/2019","NA","NA"
"1043456203","11/19/2019","U","OOBWIN15","","CON","","NA","11/8/2019","|OOBWIN1506|","OOBWIN15","11/8/2019","11/8/2019","11/8/2019","NA","NA","NA","NA","11/8/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","11/8/2019","NA","NA"
"1039157407","7/8/2019","U","OOBWIN15","","CON","","NA","7/7/2019","|OOBWIN1506|","OOBWIN15","7/7/2019","7/7/2019","7/7/2019","NA","NA","NA","NA","7/7/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","7/8/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","7/7/2019","NA","NA"
"1044244348","12/10/2019","U","OOBWIN15","","CON","","NA","12/9/2019","|OOBWIN1506|","OOBWIN15","12/9/2019","12/9/2019","12/9/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","12/24/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","12/9/2019","NA","NA"
"1044581859","12/14/2019","I","OOBWIN15","OOBWIN15","CON","","12/14/2019","12/14/2019","|OOBWIN1506|","OOBWIN15","12/14/2019","12/14/2019","12/14/2019","NA","NA","NA","NA","12/14/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","12/14/2019","1/13/2020","3","12/14/2019","1/13/2020","0","NA","NA","NA","NA","NA","bearwoodshop.com","I","12/14/2019","NA","NA"
"1042761363","10/15/2019","U","OOBWIN15","","CON","","NA","10/14/2019","|OOBWIN1506|","OOBWIN15","10/14/2019","10/14/2019","10/14/2019","NA","NA","NA","NA","10/14/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","10/23/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","10/14/2019","NA","NA"
"1044315534","12/10/2019","I","OOBWIN15","OOBWIN15","CON","","12/10/2019","12/10/2019","|OOBWIN1506|","OOBWIN15","12/10/2019","12/10/2019","12/10/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","12/10/2019","1/13/2020","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","I","12/10/2019","NA","NA"
"1025820630","2/3/2020","I","HWDHDY17","HWDHDY17","CON","","11/1/2017","11/20/2019","|HWDCGS1905|HWDHDY1710|","HWDHDY17","11/1/2017","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","5","11/2/2018","2/20/2020","0","NA","NA","0","NA","NA","NA","NA","NA","live.com","I","11/20/2019","NA","NA"
"1043935985","12/2/2019","I","OOBWIN15","OOBWIN15","CON","","12/3/2019","12/3/2019","|OOBWIN1506|","OOBWIN15","12/3/2019","12/3/2019","12/3/2019","NA","NA","NA","NA","12/3/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","8","12/2/2019","1/13/2020","0","NA","NA","0","NA","NA","NA","NA","NA","aol.com","I","12/3/2019","NA","NA"
"1044940123","12/25/2019","I","OOBWIN15","OOBWIN15","CON","","12/25/2019","12/25/2019","|OOBWIN1506|","OOBWIN15","12/25/2019","12/25/2019","12/25/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","12/25/2019","1/13/2020","1","12/27/2019","12/27/2019","0","NA","NA","NA","NA","NA","yahoo.com","I","12/25/2019","NA","NA"
"1041306878","9/4/2019","U","OOBWIN15","","CON","","NA","9/1/2019","|OOBWIN1506|","OOBWIN15","9/1/2019","9/1/2019","9/1/2019","NA","NA","NA","NA","9/1/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","9/5/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","9/1/2019","NA","NA"
"1044483120","12/12/2019","I","OOBWIN15","OOBWIN15","CON","","12/12/2019","12/12/2019","|OOBWIN1506|","OOBWIN15","12/12/2019","12/12/2019","12/12/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","12/12/2019","1/13/2020","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","I","12/12/2019","NA","NA"
"1038184783","5/2/2019","U","OOBWIN15","","CON","","NA","5/1/2019","|OOBWIN1506|","OOBWIN15","5/1/2019","5/1/2019","5/1/2019","NA","NA","NA","NA","5/1/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","39","5/3/2019","2/20/2020","1","12/24/2019","12/24/2019","0","NA","NA","NA","NA","NA","yahoo.com","U","5/1/2019","NA","NA"
"1042832617","10/17/2019","I","OOBWIN15","OOBWIN15","CON","","10/18/2019","10/18/2019","|OOBWIN1506|","OOBWIN15","10/18/2019","10/18/2019","10/18/2019","NA","NA","NA","NA","10/18/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","34","10/17/2019","1/13/2020","1","10/23/2019","10/23/2019","0","NA","NA","NA","NA","NA","hotmail.com","I","10/18/2019","NA","NA"
"1044102010","12/6/2019","I","OOBWIN15","OOBWIN15","CON","","12/6/2019","12/6/2019","|OOBWIN1506|","OOBWIN15","12/6/2019","12/6/2019","12/6/2019","NA","NA","NA","NA","12/6/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","7","12/6/2019","1/13/2020","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","I","12/6/2019","NA","NA"
"1042346767","9/30/2019","I","OOBWIN15","OOBWIN15","CON","","9/30/2019","9/30/2019","|OOBWIN1506|","OOBWIN15","9/30/2019","9/30/2019","9/30/2019","NA","NA","NA","NA","9/30/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","37","9/30/2019","1/13/2020","3","11/30/2019","12/2/2019","0","NA","NA","NA","NA","NA","gmail.com","I","9/30/2019","NA","NA"
"1044019430","12/4/2019","I","OOBWIN15","OOBWIN15","CON","","12/4/2019","12/4/2019","|OOBWIN1506|","OOBWIN15","12/4/2019","12/4/2019","12/4/2019","NA","NA","NA","NA","12/4/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","8","12/4/2019","1/13/2020","3","12/4/2019","12/9/2019","2","12/4/2019","12/9/2019","NA","NA","NA","gmail.com","I","12/4/2019","NA","NA"
"1046892298","3/1/2020","I","OOBWIN15","OOBWIN15","CON","","3/1/2020","3/1/2020","|OOBWIN1506|","OOBWIN15","3/1/2020","3/1/2020","3/1/2020","NA","NA","NA","NA","3/1/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","I","3/1/2020","NA","NA"
"1041632461","9/10/2019","U","OOBWIN15","","CON","","NA","9/8/2019","|OOBWIN1506|","OOBWIN15","9/8/2019","9/8/2019","9/8/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/8/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","91","9/10/2019","2/20/2020","4","9/15/2019","10/14/2019","1","10/14/2019","10/14/2019","NA","NA","NA","yahoo.com","U","9/8/2019","NA","NA"
"1038733057","6/10/2019","U","OOBWIN15","","CON","","NA","6/9/2019","|OOBWIN1506|","OOBWIN15","6/9/2019","6/9/2019","6/9/2019","NA","NA","NA","NA","6/9/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","6","6/10/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","U","6/9/2019","NA","NA"
"1041886680","9/16/2019","I","HYBRIS15","HYBRIS15","CON","","9/15/2019","9/15/2019","|HYBRIS1506|","HYBRIS15","9/15/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","137mail.cn","I","9/15/2019","NA","NA"
"1039572141","8/1/2019","I","ADBEMA19","ADBEMA19","CON","","7/31/2019","7/31/2019","|ADBEMA1906|","ADBEMA19","7/31/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","hotmail.com","I","7/31/2019","NA","NA"
"1041558152","9/8/2019","U","OOBWIN15","","CON","","NA","9/7/2019","|OOBWIN1506|","OOBWIN15","9/7/2019","9/7/2019","9/7/2019","NA","NA","NA","NA","9/7/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","msn.com","U","9/7/2019","NA","NA"
"1042272285","10/21/2019","U","HYBRIS15","","CON","","NA","10/8/2019","|HYBORD1502|HYBRIS1506|SAPCRMSHIP120501|","HYBRIS15","9/26/2019","10/8/2019","9/26/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10/8/2019","NA","NA","NA","NA","NA","NA","NA","NA","US","2","2/5/2020","2/7/2020","2","2/5/2020","2/7/2020","1","2/7/2020","2/7/2020","NA","NA","NA","asu.edu","U","10/8/2019","NA","NA"
"1042398216","10/2/2019","I","OOBWIN15","OOBWIN15","CON","","10/2/2019","10/2/2019","|OOBWIN1506|","OOBWIN15","10/2/2019","10/2/2019","10/2/2019","NA","NA","NA","NA","10/2/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","35","10/2/2019","1/13/2020","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","10/2/2019","NA","NA"
"1044956918","12/25/2019","I","OOBWIN15","OOBWIN15","CON","","12/25/2019","12/25/2019","|OOBWIN1506|","OOBWIN15","12/25/2019","12/25/2019","12/25/2019","NA","NA","NA","NA","12/25/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","12/25/2019","1/13/2020","0","NA","NA","0","NA","NA","NA","NA","NA","aol.com","I","12/25/2019","NA","NA"
"1042992115","10/25/2019","I","OOBWIN15","OOBWIN15","CON","","10/25/2019","10/25/2019","|OOBWIN1506|","OOBWIN15","10/25/2019","10/25/2019","10/25/2019","NA","NA","NA","NA","10/25/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","32","10/25/2019","1/13/2020","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","10/25/2019","NA","NA"
"1046376279","2/8/2020","U","SAPCRMSH","","CON","","NA","2/6/2020","|SAPCRMSHIP120501|","SAPCRMSH","2/6/2020","2/6/2020","2/6/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","2/18/2020","2/20/2020","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","2/6/2020","NA","NA"
"1043210035","11/5/2019","U","SAPCRMSH","","CON","","NA","11/6/2019","|OOBWIN1506|SAPCRMSHIP120501|","SAPCRMSH","11/3/2019","11/6/2019","11/1/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","56","11/5/2019","2/20/2020","13","11/6/2019","2/17/2020","8","11/6/2019","2/17/2020","NA","NA","NA","msn.com","U","11/6/2019","NA","NA"
"1046210271","2/1/2020","I","OOBWIN15","OOBWIN15","CON","","2/1/2020","2/1/2020","|OOBWIN1506|","OOBWIN15","2/1/2020","2/1/2020","2/1/2020","NA","NA","NA","NA","2/1/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","2/1/2020","2/1/2020","0","NA","NA","0","NA","NA","NA","NA","NA","emergeinc.org","I","2/1/2020","NA","NA"
"1042885331","10/20/2019","I","OOBWIN15","OOBWIN15","CON","","10/20/2019","10/20/2019","|OOBWIN1506|","OOBWIN15","10/20/2019","10/20/2019","10/20/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","26","10/20/2019","12/2/2019","4","11/15/2019","12/3/2019","2","12/2/2019","12/3/2019","NA","NA","NA","gmail.com","I","10/20/2019","NA","NA"
"1038186986","5/2/2019","U","OOBWIN15","","CON","","NA","5/1/2019","|OOBWIN1506|","OOBWIN15","5/1/2019","5/1/2019","5/1/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","173","5/3/2019","2/20/2020","2","5/23/2019","10/23/2019","0","NA","NA","NA","NA","NA","gmail.com","U","5/1/2019","NA","NA"
"1046616039","2/19/2020","I","OOBWIN15","OOBWIN15","CON","","2/19/2020","2/19/2020","|OOBWIN1506|","OOBWIN15","2/19/2020","2/19/2020","2/19/2020","NA","NA","NA","NA","2/19/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","2/19/2020","2/19/2020","0","NA","NA","0","NA","NA","NA","NA","NA","students.wits.ac.za","I","2/19/2020","NA","NA"
"1042585991","10/7/2019","U","OOBWIN15","","CON","","NA","10/6/2019","|OOBWIN1506|","OOBWIN15","10/6/2019","10/6/2019","10/6/2019","NA","NA","NA","NA","10/6/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","48","11/25/2019","2/20/2020","3","12/2/2019","12/12/2019","1","12/12/2019","12/12/2019","NA","NA","NA","msn.com","U","10/6/2019","NA","NA"
"1039140838","7/7/2019","U","OOBWIN15","","CON","","NA","7/6/2019","|OOBWIN1506|","OOBWIN15","7/6/2019","7/6/2019","7/6/2019","NA","NA","NA","NA","7/6/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","4","7/7/2019","12/24/2019","3","7/26/2019","12/25/2019","1","8/9/2019","8/9/2019","NA","NA","NA","gmail.com","U","7/6/2019","NA","NA"
"1038604211","6/3/2019","U","OOBWIN15","","CON","","NA","5/31/2019","|OOBWIN1506|","OOBWIN15","5/31/2019","5/31/2019","5/31/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5/31/2019","US","6","11/27/2019","12/2/2019","5","11/30/2019","12/3/2019","3","12/2/2019","12/3/2019","NA","NA","NA","gmail.com","U","5/31/2019","NA","NA"
"1041316065","9/4/2019","U","SAPCRMSH","","CON","","NA","9/1/2019","|SAPCRMSHIP120501|","SAPCRMSH","9/1/2019","9/1/2019","8/29/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","interceptpharma.com","U","9/1/2019","NA","NA"
"1043135889","11/2/2019","I","OOBWIN15","OOBWIN15","CON","","11/2/2019","11/2/2019","|OOBWIN1506|","OOBWIN15","11/2/2019","11/2/2019","11/2/2019","NA","NA","NA","NA","11/2/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","30","11/2/2019","2/3/2020","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","11/2/2019","NA","NA"
"1038702517","6/8/2019","U","OOBWIN15","","CON","","NA","6/7/2019","|OOBWIN1506|","OOBWIN15","6/7/2019","6/7/2019","6/7/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","6/7/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","4","6/8/2019","12/24/2019","3","6/8/2019","12/29/2019","0","NA","NA","NA","NA","NA","gmail.com","U","6/7/2019","NA","NA"
"1039402647","7/23/2019","U","OOBWIN15","","CON","","NA","7/21/2019","|OOBWIN1506|","OOBWIN15","7/21/2019","7/21/2019","7/21/2019","NA","NA","NA","NA","7/21/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","7/23/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","aol.com","U","7/21/2019","NA","NA"
"1039790224","8/12/2019","I","HYBRIS15","HYBRIS15","CON","","8/11/2019","8/11/2019","|HYBRIS1506|","HYBRIS15","8/11/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","hotmali.cn","I","8/11/2019","NA","NA"
"1038673958","6/6/2019","U","OOBWIN15","","CON","","NA","11/5/2019","|HYBRIS1506|OOBWIN1506|","OOBWIN15","6/5/2019","6/5/2019","6/5/2019","NA","NA","NA","NA","6/5/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","6/6/2019","12/24/2019","1","6/7/2019","6/7/2019","1","6/7/2019","6/7/2019","NA","NA","NA","gmail.com","U","11/5/2019","NA","NA"
"1043415161","11/19/2019","U","OOBWIN15","","CON","","NA","11/8/2019","|OOBWIN1506|","OOBWIN15","11/8/2019","11/8/2019","11/8/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","11/8/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","11/19/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","11/8/2019","NA","NA"
"1041954791","9/18/2019","I","HYBRIS15","HYBRIS15","CON","","9/17/2019","9/17/2019","|HYBRIS1506|","HYBRIS15","9/17/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","158mail.cn","I","9/17/2019","NA","NA"
"1041392044","9/5/2019","I","OOBWIN15","OOBWIN15","CON","","9/4/2019","9/4/2019","|OOBWIN1506|","OOBWIN15","9/4/2019","9/4/2019","9/4/2019","NA","NA","NA","NA","9/4/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","5","9/5/2019","12/24/2019","1","9/8/2019","9/14/2019","0","NA","NA","NA","NA","NA","gmail.com","I","9/4/2019","NA","NA"
"1041405199","9/5/2019","I","OOBWIN15","OOBWIN15","CON","","9/4/2019","9/4/2019","|OOBWIN1506|","OOBWIN15","9/4/2019","9/4/2019","9/4/2019","NA","NA","NA","NA","9/4/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","9/4/2019","NA","NA"
"1044576011","12/14/2019","U","OOBWIN15","","CON","","NA","12/13/2019","|OOBWIN1506|","OOBWIN15","12/13/2019","12/13/2019","12/13/2019","NA","NA","NA","NA","12/13/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","12/24/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.com","U","12/13/2019","NA","NA"
"1046571148","2/19/2020","U","OOBWIN15","","CON","","NA","2/16/2020","|OOBWIN1506|","OOBWIN15","2/16/2020","2/16/2020","2/16/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.com","U","2/16/2020","NA","NA"
"1045555656","1/12/2020","U","COMAPS16","","CON","","NA","1/11/2020","|COMAPS1603|","COMAPS16","1/11/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","icloud.com","U","1/11/2020","NA","NA"
"1020489802","8/26/2019","I","OOBWIN15","OOBWIN15","CON","","8/25/2019","8/25/2019","|OOBWIN1506|","OOBWIN15","3/6/2017","8/25/2019","3/6/2017","NA","NA","NA","NA","NA","NA","NA","NA","NA","8/25/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","16","3/7/2017","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","I","8/25/2019","NA","NA"
